term_id,term_str,n,num,pos_max,p_stem,tfidf_sum
27349,treasurers,1,0,NN,treasur,1.0371165600467903e-05
27350,treasures,21,0,NNS,treasur,7.165828545898617e-05
27351,treasury,9,0,NN,treasuri,4.697010035121636e-05
27352,treat,23,0,VB,treat,2.4065650106572688e-05
27353,treated,34,0,VBN,treat,0.0
27354,treating,4,0,VBG,treat,1.842030068263326e-05
27355,treatises,1,0,NNS,treatis,1.1849086635246452e-05
27356,treatment,18,0,NN,treatment,1.9101740084571323e-05
27357,treatn,1,0,NN,treatn,1.847187537312218e-05
27359,treaty,1,0,NN,treati,1.2684738914136435e-05
27360,treble,2,0,VB,trebl,1.879778997502594e-05
27361,trebly,1,0,RB,trebli,1.551194604840247e-05
27362,tree,102,0,NN,tree,0.0
27363,treed,1,0,NN,treed,1.847187537312218e-05
27364,treeless,2,0,NN,treeless,2.0742331200935806e-05
27365,trees,135,0,NNS,tree,0.0
27366,treetops,3,0,NN,treetop,4.962040452752015e-05
27367,tremble,32,0,JJ,trembl,2.9053358092053962e-05
27368,trembled,34,0,VBD,trembl,0.0
27369,tremblers,1,0,NNS,trembler,1.0371165600467903e-05
27370,trembles,1,0,NN,trembl,1.0371165600467903e-05
27371,tremblin,1,0,NN,tremblin,1.847187537312218e-05
27372,trembling,58,0,VBG,trembl,0.0
27373,trembly,2,0,RB,trembl,3.694375074624436e-05
27374,tremendous,49,0,JJ,tremend,4.4149177836584604e-05
27375,tremendously,5,0,RB,tremend,3.23833392915193e-05
27376,tremenjous,1,0,JJ,tremenj,1.1849086635246452e-05
27377,tremens,2,0,NN,tremen,1.922869398239339e-05
27378,tremor,3,0,NN,tremor,3.248113127334322e-05
27379,tremulous,11,0,JJ,tremul,3.364882927400586e-05
27380,tremulously,1,0,NN,tremul,1.551194604840247e-05
27381,tremulousness,1,0,NN,tremul,1.2752266189273116e-05
27382,trench,1,0,NN,trench,1.2752266189273116e-05
27383,trenchant,2,0,NN,trenchant,1.824068845576595e-05
27384,trenches,3,0,NN,trench,2.416951816622552e-05
27386,trepidation,3,0,NN,trepid,1.8920607374988152e-05
27387,trespass,1,0,NN,trespass,1.2684738914136435e-05
27388,trespassing,1,0,VBG,trespass,1.0371165600467903e-05
27389,tressels,1,0,NN,tressel,1.2684738914136435e-05
27390,tri,3,0,VB,tri,4.653583814520742e-05
27391,trial,61,0,NN,trial,0.0
27392,trials,14,0,NNS,trial,4.254947693300542e-05
27393,triangles,1,0,NN,triangl,1.2752266189273116e-05
27394,triangular,1,0,JJ,triangular,1.1849086635246452e-05
27396,tribe,25,0,NN,tribe,2.1626173574029376e-05
27397,tribes,6,0,NNS,tribe,4.236619396022437e-05
27398,tribulation,3,0,NN,tribul,3.111349680140371e-05
27402,tribute,5,0,NN,tribut,2.232159499704536e-05
27403,tributes,2,0,NN,tribut,1.922869398239339e-05
27404,trick,17,0,NN,trick,5.6838499022764314e-05
27405,tricked,6,0,VBD,trick,4.307206279440842e-05
27406,trickle,1,0,VBP,trickl,1.0371165600467903e-05
27407,trickled,5,0,VBN,trickl,2.819651795215543e-05
27408,trickles,2,0,VBZ,trickl,1.541562119316068e-05
27409,trickling,5,0,VBG,trickl,1.8592598687743773e-05
27410,tricks,17,0,NNS,trick,2.0004053579872442e-05
27411,tricoloured,3,0,VBD,tricolour,4.653583814520742e-05
27412,trident,1,0,NN,trident,1.551194604840247e-05
27413,tried,266,0,VBD,tri,0.0
27414,tries,6,0,VBZ,tri,2.3406701838722436e-05
27417,trifle,37,0,NN,trifl,4.040488188827038e-05
27418,trifled,2,0,VBD,trifl,2.655230156288365e-05
27419,trifles,22,0,NNS,trifl,4.036124883945891e-05
27420,trifling,26,0,VBG,trifl,0.0
27421,trigger,2,0,NN,trigger,2.556702087303128e-05
27422,trilled,1,0,VBD,trill,2.797936570907902e-05
27423,trim,16,0,JJ,trim,4.7027541113576455e-05
27424,trimly,1,0,NN,trimli,1.2752266189273116e-05
27425,trimmed,10,0,VBN,trim,4.5514685850035305e-05
27426,trimming,4,0,VBG,trim,2.511415361584331e-05
27427,trimmings,4,0,NNS,trim,4.7396346540985806e-05
27430,trinket,1,0,NN,trinket,1.2684738914136435e-05
27431,trinkets,7,0,NNS,trinket,1.5416838061321128e-05
27433,trio,1,0,NN,trio,2.0355910898048993e-05
27434,trip,71,0,NN,trip,0.0
27435,triple,1,0,JJ,tripl,2.797936570907902e-05
27436,triplet,1,0,NN,triplet,1.2752266189273116e-05
27437,tripod,1,0,NN,tripod,2.0355910898048993e-05
27438,tripped,14,0,VBD,trip,3.076719567045728e-05
27439,tripping,5,0,VBG,trip,4.3316387107291355e-05
27440,trips,6,0,NNS,trip,3.2294512115323495e-05
27441,triumph,40,0,NN,triumph,3.944940159058462e-05
27442,triumphal,3,0,JJ,triumphal,3.111349680140371e-05
27443,triumphant,8,0,JJ,triumphant,1.8571750974649178e-05
27444,triumphantly,11,0,RB,triumphantli,3.183468935486e-05
27445,triumphs,4,0,NN,triumph,3.0249760933961645e-05
27446,triumvirate,1,0,NN,triumvir,1.551194604840247e-05
27447,trivet,1,0,NN,trivet,1.2684738914136435e-05
27448,trivial,13,0,JJ,trivial,3.7106299468470645e-05
27449,trivialities,2,0,NNS,trivial,2.2072118058214742e-05
27450,trod,13,0,VBP,trod,4.315616938874133e-05
27451,trodden,11,0,JJ,trodden,5.617343619112221e-05
27452,trois,1,0,NN,troi,1.0371165600467903e-05
27455,tromped,1,0,VBD,tromp,1.847187537312218e-05
27456,troop,8,0,NN,troop,3.844149046251529e-05
27457,trooped,2,0,VBD,troop,2.556702087303128e-05
27458,troopers,1,0,NN,trooper,1.1849086635246452e-05
27459,trooping,5,0,VBG,troop,2.707450334719944e-05
27460,troops,13,0,NNS,troop,4.843429197079321e-05
27461,trophies,2,0,NN,trophi,2.0742331200935806e-05
27462,trophy,2,0,NN,trophi,2.715442126556809e-05
27463,tropic,1,0,NN,tropic,1.0371165600467903e-05
27464,tropical,1,0,JJ,tropic,2.0355910898048993e-05
27465,trot,22,0,NN,trot,2.2118537816385428e-05
27466,troth,1,0,NN,troth,1.0371165600467903e-05
27467,trotted,8,0,VBD,trot,3.8324199538321014e-05
27468,trotter,1,0,NN,trotter,1.2684738914136435e-05
27469,trotting,2,0,VBG,trot,2.2655880947683104e-05
27470,troubadour,1,0,NN,troubadour,1.0371165600467903e-05
27471,trouble,257,0,NN,troubl,0.0
27472,troubled,69,0,JJ,troubl,7.09033654332763e-05
27473,troubles,43,0,NNS,troubl,0.0
27474,troublesome,31,0,JJ,troublesom,0.0
27475,troublesomest,1,0,JJS,troublesomest,1.847187537312218e-05
27476,troubling,7,0,VBG,troubl,1.3049583828391642e-05
27477,troublous,2,0,JJ,troublou,2.2072118058214742e-05
27478,trough,4,0,NN,trough,5.100906475709246e-05
27479,troughs,1,0,NNS,trough,1.847187537312218e-05
27480,trounce,1,0,VB,trounc,2.797936570907902e-05
27481,trounced,1,0,VBN,trounc,1.2752266189273116e-05
27482,trouser,1,0,NN,trouser,1.847187537312218e-05
27483,trousered,1,0,VBD,trouser,1.0371165600467903e-05
27484,trousers,23,0,NN,trouser,4.842984489264385e-05
27485,trout,13,0,NN,trout,0.00010258263834434964
27486,trowel,1,0,NN,trowel,1.1849086635246452e-05
27487,trowsers,3,0,NN,trowser,3.111349680140371e-05
27489,truce,4,0,NN,truce,2.899598767159211e-05
27490,truck,16,0,NN,truck,0.00020337166420394118
27491,truckle,2,0,NN,truckl,2.14699983555303e-05
27492,truculent,1,0,NN,trucul,1.1849086635246452e-05
27493,trudge,1,0,VB,trudg,1.2752266189273116e-05
27494,trudged,6,0,VBD,trudg,5.639336992507782e-05
27495,trudging,1,0,VBG,trudg,1.2684738914136435e-05
27496,true,242,0,JJ,true,0.0
27497,truer,2,0,JJ,truer,2.0213974672245756e-05
27498,truest,5,0,JJS,truest,2.656973671594884e-05
27499,truly,49,0,RB,truli,4.362521083104071e-05
27500,trump,1,0,NN,trump,1.0371165600467903e-05
27501,trumpery,5,0,NN,trumperi,5.185582800233951e-05
27502,trumpet,11,0,NN,trumpet,3.99727232990231e-05
27503,trumpeting,1,0,VBG,trumpet,1.2752266189273116e-05
27504,trumpets,3,0,NN,trumpet,3.825679856781935e-05
27506,truncheon,1,0,NN,truncheon,1.1849086635246452e-05
27507,trunk,47,0,NN,trunk,0.00014816810495598212
27508,trunks,20,0,NNS,trunk,5.8928474065543544e-05
27509,truss,1,0,NN,truss,1.2752266189273116e-05
27510,trussed,1,0,VBN,truss,1.1849086635246452e-05
27511,trust,86,0,NN,trust,0.0
27512,trusted,16,0,VBD,trust,4.918123832615518e-05
27513,trustee,1,0,NN,truste,1.551194604840247e-05
27514,trustees,1,0,NN,truste,1.551194604840247e-05
27515,trustful,2,0,NN,trust,2.14699983555303e-05
27516,trustfulness,1,0,NN,trust,1.551194604840247e-05
27517,trusting,15,0,VBG,trust,3.3553844791520974e-05
27518,trustn,1,0,NN,trustn,1.847187537312218e-05
27519,trusts,2,0,VBD,trust,2.588519084744745e-05
27520,trustworthy,6,0,JJ,trustworthi,1.8544632212237518e-05
27521,trusty,5,0,JJ,trusti,2.4206399753222717e-05
27522,truth,160,0,NN,truth,0.0
27523,truthful,2,0,VB,truth,2.550453237854623e-05
27524,truthfully,2,0,RB,truth,1.7255407765913584e-05
27525,truthfulness,2,0,NN,truth,2.2072118058214742e-05
27526,truths,1,0,NN,truth,2.0355910898048993e-05
27527,trutht,1,0,VBP,trutht,2.0355910898048993e-05
27528,try,203,0,VB,tri,0.0
27529,tryin,6,0,NN,tryin,5.0467632483739485e-05
27530,trying,156,0,VBG,tri,0.0
27531,ts,1,0,NN,ts,1.847187537312218e-05
27532,tst,7,0,NN,tst,0.00010858362233881731
27534,tub,14,0,NN,tub,4.1101020593126086e-05
27535,tuberose,1,0,NN,tuberos,1.2752266189273116e-05
27536,tubes,2,0,NNS,tube,2.550453237854623e-05
27537,tubs,2,0,NN,tub,1.541562119316068e-05
27538,tuck,14,0,VBD,tuck,8.525711587931421e-05
27539,tucked,9,0,VBD,tuck,4.80489052560645e-05
27540,tuckered,2,0,JJ,tucker,2.08160943749302e-05
27541,tucking,1,0,VBG,tuck,1.1849086635246452e-05
27543,tuft,4,0,NN,tuft,2.2084775645551687e-05
27544,tufts,4,0,NNS,tuft,2.924384199378455e-05
27545,tug,6,0,NN,tug,5.482213754632518e-05
27546,tugged,5,0,VBD,tug,4.489109205850862e-05
27547,tugging,3,0,VBG,tug,4.962040452752015e-05
27548,tugs,1,0,NNS,tug,1.0371165600467903e-05
27550,tuition,3,0,NN,tuition,2.4255274789752893e-05
27551,tuk,1,0,IN,tuk,1.847187537312218e-05
27552,tumble,11,0,VB,tumbl,4.8381862054679556e-05
27553,tumblebug,1,0,NN,tumblebug,2.797936570907902e-05
27554,tumbled,33,0,VBD,tumbl,0.0
27555,tumbler,6,0,NN,tumbler,2.7391942728695962e-05
27556,tumblers,6,0,NN,tumbler,4.8695110645094304e-05
27557,tumbles,3,0,VBZ,tumbl,2.9317605167778943e-05
27558,tumbling,35,0,VBG,tumbl,0.0
27559,tumblings,2,0,NNS,tumbl,2.710940308214364e-05
27560,tumbril,3,0,NN,tumbril,4.653583814520742e-05
27561,tumbrils,15,0,NNS,tumbril,0.00023267919072603708
27562,tumult,7,0,NN,tumult,3.1248996312956835e-05
27563,tumultuous,4,0,JJ,tumultu,2.423848109946234e-05
27564,tumultuously,1,0,RB,tumultu,1.2684738914136435e-05
27566,tune,22,0,NN,tune,1.920119246939476e-05
27567,tuners,1,0,NN,tuner,1.1849086635246452e-05
27568,tunes,1,0,NN,tune,1.0371165600467903e-05
27569,tunics,1,0,NN,tunic,1.0371165600467903e-05
27570,tunnel,16,0,NN,tunnel,4.634191652232125e-05
27571,tunneled,2,0,VBN,tunnel,2.550453237854623e-05
27572,tunnels,9,0,NNS,tunnel,6.698919478041785e-05
27573,tuppence,1,0,NN,tuppenc,1.2752266189273116e-05
27574,tuppenny,1,0,JJ,tuppenni,1.2752266189273116e-05
27575,turban,4,0,NN,turban,3.1083628566537456e-05
27576,turbaned,4,0,VBD,turban,4.148466240187161e-05
27578,turbid,3,0,NN,turbid,1.8191651604412435e-05
27579,turbulence,1,0,NN,turbul,1.2684738914136435e-05
27580,turbulent,9,0,NN,turbul,3.769297546005482e-05
27581,turbulently,1,0,RB,turbul,1.551194604840247e-05
27582,tureen,1,0,NN,tureen,1.1849086635246452e-05
27583,turf,3,0,NN,turf,2.878187005638876e-05
27584,turfy,2,0,JJ,turfi,4.0711821796097986e-05
27585,turgid,1,0,JJ,turgid,1.2752266189273116e-05
27590,turkish,30,0,JJ,turkish,0.0002137729135795053
27591,turkles,1,0,NN,turkl,1.847187537312218e-05
27593,turmoil,7,0,NN,turmoil,3.401477832692528e-05
27594,turmoils,1,0,NNS,turmoil,1.2684738914136435e-05
27595,turn,284,0,VB,turn,0.0
27596,turned,594,0,VBD,turn,0.0
27600,turning,185,0,VBG,turn,0.00016793413710206143
27601,turnip,7,0,NN,turnip,4.637737344675604e-05
27602,turnips,4,0,NN,turnip,2.5905711678578486e-05
27603,turnkey,20,0,NN,turnkey,0.00012890523549443972
27604,turnkeys,6,0,NNS,turnkey,3.911104703668634e-05
27605,turnout,3,0,NN,turnout,3.825679856781935e-05
27606,turnpike,13,0,NN,turnpik,7.86398656201947e-05
27607,turnpikes,4,0,NN,turnpik,4.148466240187161e-05
27608,turns,69,0,VBZ,turn,0.0
27609,turpentine,1,0,NN,turpentin,1.847187537312218e-05
27610,turret,2,0,NN,turret,1.4813501490476236e-05
27611,turreted,3,0,VBN,turret,2.2329731593472613e-05
27612,turrets,4,0,NNS,turret,4.148466240187161e-05
27613,turrible,1,0,JJ,turribl,1.847187537312218e-05
27614,turtle,13,0,NN,turtl,9.544761853307485e-05
27615,turtles,2,0,NNS,turtl,1.922869398239339e-05
27617,tush,3,0,NN,tush,3.8054216742409304e-05
27618,tusks,1,0,NN,tusk,1.1849086635246452e-05
27619,tut,5,0,NN,tut,4.8026913682502437e-05
27620,tutor,9,0,NN,tutor,7.842023863779076e-05
27621,tutors,1,0,NNS,tutor,1.2752266189273116e-05
27623,twarnt,1,0,VBZ,twarnt,1.847187537312218e-05
27624,twas,16,0,JJ,twa,7.044768987917601e-05
27625,twelve,119,0,NN,twelv,0.0
27626,twelvemonth,3,0,NN,twelvemonth,2.4255274789752893e-05
27627,twentieth,5,0,NN,twentieth,3.0703120922869144e-05
27628,twenty,349,0,NN,twenti,0.0
27629,twere,4,0,RB,twere,4.762593219640992e-05
27630,twice,109,0,RB,twice,0.0
27631,twig,6,0,NN,twig,3.696034875034875e-05
27632,twigs,2,0,NN,twig,2.3698173270492903e-05
27633,twilight,38,0,NN,twilight,4.089411448729891e-05
27634,twill,2,0,RB,twill,4.0711821796097986e-05
27635,twin,8,0,NN,twin,4.8593138384851416e-05
27636,twine,2,0,VB,twine,3.222351773808534e-05
27637,twined,6,0,VBD,twine,2.953278915279109e-05
27638,twinge,2,0,NN,twing,1.4813501490476236e-05
27639,twinges,1,0,NNS,twing,1.2752266189273116e-05
27640,twining,1,0,VBG,twine,1.2684738914136435e-05
27641,twinkle,5,0,NN,twinkl,3.201740672960864e-05
27642,twinkled,2,0,VBD,twinkl,1.824068845576595e-05
27643,twinkling,15,0,NN,twinkl,2.955172576447874e-05
27644,twins,6,0,NN,twin,5.096404657366801e-05
27645,twirl,1,0,NN,twirl,2.0355910898048993e-05
27646,twirling,1,0,VBG,twirl,2.0355910898048993e-05
27648,twisted,23,0,VBD,twist,4.1591703782131045e-05
27649,twisting,4,0,VBG,twist,2.205292443670418e-05
27651,twitch,1,0,NN,twitch,1.2684738914136435e-05
27652,twitched,5,0,VBD,twitch,4.00540569700815e-05
27653,twitching,2,0,NN,twitch,2.8994207838320997e-05
27654,twitchy,2,0,NN,twitchi,2.3698173270492903e-05
27655,twithe,1,0,NN,twith,2.0355910898048993e-05
27658,twofold,1,0,JJ,twofold,1.2684738914136435e-05
27659,twont,2,0,NN,twont,2.715442126556809e-05
27660,twopence,4,0,NN,twopenc,2.0133894165278118e-05
27661,twopenny,1,0,NN,twopenni,1.2684738914136435e-05
27662,twos,4,0,NN,two,2.620541794790057e-05
27663,twould,3,0,MD,twould,5.087642821080469e-05
27664,twouldnt,1,0,NNS,twouldnt,2.797936570907902e-05
27665,twyste,1,0,VBP,twyst,1.847187537312218e-05
27667,tying,8,0,VBG,tie,2.6094434053217205e-05
27669,type,10,0,NN,type,7.549070557326659e-05
27670,types,3,0,NNS,type,1.822350281325994e-05
27671,typhoon,2,0,NN,typhoon,1.541562119316068e-05
27672,typical,1,0,JJ,typic,1.2752266189273116e-05
27673,typified,2,0,VBZ,typifi,1.824068845576595e-05
27674,tyrannical,1,0,JJ,tyrann,1.0371165600467903e-05
27675,tyrannized,1,0,VBN,tyrann,1.0371165600467903e-05
27676,tyranny,4,0,NN,tyranni,3.0297671167149643e-05
27677,tyrant,2,0,NN,tyrant,1.7255407765913584e-05
27678,tyrants,6,0,NNS,tyrant,4.7167881799960976e-05
27681,tyrolese,1,0,JJ,tyroles,1.2752266189273116e-05
27684,u,8,0,JJ,u,4.4300349673723414e-05
27685,ubiquitous,2,0,JJ,ubiquit,3.102389209680494e-05
27687,uds,1,0,JJ,ud,1.2684738914136435e-05
27688,uebersetz,1,0,JJ,uebersetz,1.2752266189273116e-05
27691,ugh,4,0,NN,ugh,3.571077519387452e-05
27692,uglier,1,0,JJ,uglier,1.551194604840247e-05
27693,ugliest,1,0,JJ,ugliest,1.0371165600467903e-05
27694,ugliness,9,0,NN,ugli,2.6638137054829757e-05
27695,ugly,46,0,RB,ugli,3.925676549910841e-05
27697,ull,1,0,NN,ull,1.1849086635246452e-05
27699,ulster,2,0,NN,ulster,2.550453237854623e-05
27700,ulterior,1,0,JJ,ulterior,1.1849086635246452e-05
27701,ultimate,5,0,JJ,ultim,2.30983090205079e-05
27702,ultimately,7,0,RB,ultim,3.641733811371341e-05
27703,um,25,0,JJ,um,0.00020429901578865295
27704,umble,1,0,JJ,umbl,1.847187537312218e-05
27705,umbrageous,1,0,JJ,umbrag,2.0355910898048993e-05
27706,umbrella,32,0,NN,umbrella,8.999359193925243e-05
27707,umbrellas,23,0,JJ,umbrella,0.00017807334391761623
27708,umf,1,0,NN,umf,2.797936570907902e-05
27709,umph,1,0,NNS,umph,1.2684738914136435e-05
27710,umpire,2,0,VB,umpir,2.550453237854623e-05
27711,un,34,0,JJ,un,3.476386505641538e-05
27712,unabated,1,0,JJ,unab,2.0355910898048993e-05
27713,unabhängigkeitserklärungen,2,0,NN,unabhängigkeitserklärungen,2.550453237854623e-05
27714,unable,28,0,JJ,unabl,5.748350556678271e-05
27715,unacceptable,1,0,JJ,unaccept,1.1849086635246452e-05
27716,unacceptabobble,1,0,NN,unacceptabobbl,1.1849086635246452e-05
27717,unaccommodating,1,0,JJ,unaccommod,2.0355910898048993e-05
27718,unaccountable,18,0,JJ,unaccount,1.711178468586762e-05
27719,unaccountably,3,0,RB,unaccount,4.653583814520742e-05
27720,unaccused,1,0,JJ,unaccus,1.551194604840247e-05
27721,unaccustomed,7,0,JJ,unaccustom,2.9065271577098023e-05
27722,unacquainted,4,0,VBN,unacquaint,2.0156403256990346e-05
27723,unactheptable,1,0,JJ,unacthept,2.0355910898048993e-05
27724,unadorned,2,0,VBD,unadorn,2.710940308214364e-05
27725,unadvisable,1,0,JJ,unadvis,1.2752266189273116e-05
27726,unaffected,1,0,JJ,unaffect,1.1849086635246452e-05
27727,unalloyed,1,0,JJ,unalloy,2.797936570907902e-05
27728,unalterable,1,0,JJ,unalter,1.2752266189273116e-05
27729,unaltered,2,0,VBD,unalt,1.884280815845039e-05
27730,unanimity,3,0,NN,unanim,2.047644890689191e-05
27731,unanimous,3,0,JJ,unanim,2.4104124926294486e-05
27732,unanimously,6,0,RB,unanim,2.039762107158949e-05
27733,unanswerable,1,0,JJ,unanswer,1.0371165600467903e-05
27734,unappeasable,3,0,JJ,unappeas,4.580733173828744e-05
27735,unappreciative,2,0,JJ,unappreci,2.0742331200935806e-05
27736,unapproachable,5,0,JJ,unapproach,4.757665043676098e-05
27737,unartistic,1,0,JJ,unartist,1.1849086635246452e-05
27738,unaspiring,1,0,JJ,unaspir,1.0371165600467903e-05
27739,unassertive,1,0,JJ,unassert,1.1849086635246452e-05
27740,unassisted,1,0,JJ,unassist,1.1849086635246452e-05
27741,unassuming,2,0,NN,unassum,1.4813501490476236e-05
27742,unattainable,1,0,JJ,unattain,1.551194604840247e-05
27743,unattended,4,0,JJ,unattend,2.3115365558557564e-05
27744,unattractive,3,0,JJ,unattract,3.111349680140371e-05
27745,unavailing,6,0,JJ,unavail,5.166061080341352e-05
27746,unavailingly,1,0,RB,unavailingli,1.2684738914136435e-05
27747,unavenged,1,0,JJ,unaveng,1.551194604840247e-05
27748,unavoidable,4,0,JJ,unavoid,1.842030068263326e-05
27750,unawares,4,0,JJ,unawar,2.899598767159211e-05
27751,unbarred,3,0,JJ,unbar,2.6497072753909282e-05
27752,unbarring,1,0,JJ,unbar,1.847187537312218e-05
27753,unbearable,5,0,JJ,unbear,2.737556319854166e-05
27754,unbearably,1,0,RB,unbear,1.0371165600467903e-05
27755,unbecoming,6,0,VBG,unbecom,3.504976850441983e-05
27756,unbefitting,1,0,JJ,unbefit,2.0355910898048993e-05
27757,unbeknown,3,0,JJ,unbeknown,2.1173553468620122e-05
27758,unbelief,3,0,NN,unbelief,3.111349680140371e-05
27759,unbeliever,1,0,NN,unbeliev,1.551194604840247e-05
27761,unbend,2,0,VB,unbend,2.3698173270492903e-05
27762,unbending,1,0,JJ,unbend,2.0355910898048993e-05
27763,unbent,2,0,JJ,unbent,2.3911904630967644e-05
27764,unbidden,2,0,JJ,unbidden,1.879778997502594e-05
27765,unbind,1,0,NN,unbind,1.1849086635246452e-05
27766,unblessed,1,0,JJ,unbless,1.0371165600467903e-05
27767,unblushing,1,0,JJ,unblush,1.551194604840247e-05
27768,unbolted,1,0,VBD,unbolt,1.1849086635246452e-05
27769,unbolting,1,0,JJ,unbolt,1.847187537312218e-05
27770,unborn,4,0,JJ,unborn,2.9823749954785087e-05
27771,unbosomed,1,0,VBN,unbosom,1.0371165600467903e-05
27772,unbound,1,0,NN,unbound,1.1849086635246452e-05
27773,unbounded,1,0,JJ,unbound,1.1849086635246452e-05
27774,unbranded,1,0,JJ,unbrand,1.2752266189273116e-05
27775,unbroken,12,0,JJ,unbroken,4.035981790667665e-05
27776,unbrokenly,1,0,JJ,unbrokenli,1.2752266189273116e-05
27777,unbrutalised,1,0,JJ,unbrutalis,1.551194604840247e-05
27778,unbuilt,1,0,JJ,unbuilt,1.551194604840247e-05
27780,unbuttoned,3,0,VBD,unbutton,3.8054216742409304e-05
27781,unbuttoning,1,0,VBG,unbutton,1.1849086635246452e-05
27782,uncanny,1,0,JJ,uncanni,1.2752266189273116e-05
27783,uncarpeted,1,0,JJ,uncarpet,1.551194604840247e-05
27784,uncatchable,1,0,JJ,uncatch,1.2752266189273116e-05
27785,unceasing,3,0,JJ,unceas,2.2329731593472613e-05
27786,unceasingly,5,0,RB,unceasingli,1.620050020658821e-05
27787,unceremoniously,3,0,RB,unceremoni,2.4255274789752893e-05
27788,uncertain,27,0,JJ,uncertain,0.0
27789,uncertainties,1,0,NNS,uncertainti,1.551194604840247e-05
27790,uncertainty,14,0,NN,uncertainti,4.881137271441816e-05
27791,unchained,1,0,VBN,unchain,2.0355910898048993e-05
27792,unchallenged,1,0,NN,unchalleng,1.2752266189273116e-05
27793,unchangeable,3,0,JJ,unchang,2.918410552405204e-05
27794,unchanged,6,0,JJ,unchang,2.7020750008244687e-05
27795,unchanging,1,0,JJ,unchang,1.1849086635246452e-05
27796,uncharitableness,1,0,NN,uncharit,1.0371165600467903e-05
27797,unchastity,1,0,NN,unchast,1.0371165600467903e-05
27798,unchecked,1,0,NN,uncheck,1.2684738914136435e-05
27799,uncheered,2,0,VBN,uncheer,2.0484717665677932e-05
27800,unchristian,1,0,JJ,unchristian,1.0371165600467903e-05
27801,uncivilly,1,0,NN,uncivilli,1.0371165600467903e-05
27802,unclasped,1,0,VBN,unclasp,2.0355910898048993e-05
27803,unclassable,1,0,JJ,unclass,1.0371165600467903e-05
27805,unclean,3,0,JJ,unclean,3.111349680140371e-05
27806,uncleanliness,2,0,JJ,uncleanli,2.0742331200935806e-05
27807,uncleanly,1,0,RB,uncleanli,1.0371165600467903e-05
27808,uncleansed,1,0,JJ,uncleans,1.551194604840247e-05
27809,unclenched,1,0,VBD,unclench,1.1849086635246452e-05
27810,uncles,15,0,NNS,uncl,8.646490092052768e-05
27811,unclosed,3,0,VBD,unclos,1.8191651604412435e-05
27812,unclothed,1,0,JJ,uncloth,2.0355910898048993e-05
27813,uncocked,1,0,JJ,uncock,1.847187537312218e-05
27814,uncoil,1,0,VB,uncoil,1.1849086635246452e-05
27815,uncoiled,1,0,JJ,uncoil,2.0355910898048993e-05
27816,uncolonial,1,0,JJ,uncoloni,1.1849086635246452e-05
27817,uncombed,4,0,JJ,uncomb,2.899598767159211e-05
27818,uncomeliness,1,0,NN,uncomeli,1.0371165600467903e-05
27819,uncomely,3,0,RB,uncom,3.111349680140371e-05
27820,uncomfortable,43,0,JJ,uncomfort,0.0
27821,uncomfortableness,1,0,JJ,uncomfort,1.847187537312218e-05
27822,uncomfortably,4,0,RB,uncomfort,1.6828154824463314e-05
27823,uncommitted,1,0,VBN,uncommit,2.797936570907902e-05
27824,uncommon,27,0,JJ,uncommon,5.336541931414692e-05
27825,uncommonly,15,0,RB,uncommonli,4.4707401373762735e-05
27826,uncommunicative,1,0,JJ,uncommun,2.0355910898048993e-05
27827,uncomplaining,3,0,JJ,uncomplain,2.416951816622552e-05
27828,uncomplimentary,1,0,JJ,uncomplimentari,1.2752266189273116e-05
27829,uncomprehended,1,0,JJ,uncomprehend,1.0371165600467903e-05
27830,uncompromising,3,0,JJ,uncompromis,3.748251189633364e-05
27831,uncompromisingly,2,0,RB,uncompromisingli,2.0742331200935806e-05
27832,unconcern,1,0,NN,unconcern,2.0355910898048993e-05
27833,unconcerned,2,0,JJ,unconcern,1.5370603009736227e-05
27834,unconcernedly,1,0,RB,unconcernedli,1.0371165600467903e-05
27835,unconditionally,1,0,NN,uncondit,1.2684738914136435e-05
27836,uncongenial,1,0,JJ,uncongeni,1.1849086635246452e-05
27837,unconnected,4,0,JJ,unconnect,3.64813769115319e-05
27839,unconscionable,1,0,JJ,unconscion,1.1849086635246452e-05
27840,unconscious,35,0,JJ,unconsci,3.493585316457578e-05
27841,unconsciously,19,0,RB,unconsci,1.878962308211103e-05
27842,unconsciousness,9,0,NN,unconsci,1.6713726944386056e-05
27843,unconsciousnesses,1,0,NNS,unconsci,1.2752266189273116e-05
27844,unconsecrated,1,0,JJ,unconsecr,1.0371165600467903e-05
27845,unconsidered,1,0,JJ,unconsid,1.0371165600467903e-05
27846,unconstitutional,2,0,NN,unconstitut,1.5370603009736227e-05
27847,unconstrained,1,0,JJ,unconstrain,1.2752266189273116e-05
27848,unconstraint,1,0,NN,unconstraint,1.2752266189273116e-05
27849,uncontradicted,1,0,JJ,uncontradict,1.2684738914136435e-05
27850,uncontrollable,6,0,JJ,uncontrol,3.504976850441983e-05
27851,uncorked,1,0,VBD,uncork,1.2684738914136435e-05
27852,uncorrupted,1,0,NN,uncorrupt,1.551194604840247e-05
27853,uncounted,1,0,JJ,uncount,1.0371165600467903e-05
27854,uncourted,1,0,JJ,uncourt,1.0371165600467903e-05
27855,uncouth,6,0,JJ,uncouth,3.113954536557121e-05
27856,uncouthly,1,0,JJ,uncouthli,1.0371165600467903e-05
